"infect","recover","death"
340,0,8
247,0,7
953,0,8
2436,0,55
1098,0,9
1039,0,2
256,0,3
799,0,17
2131,0,41
2296,0,45
1773,0,35
2008,0,22
668,0,122
943,0,28
1066,0,31
827,0,25
1406,0,17
6122,0,27
2600,0,137
9921,0,207
851,0,25
1054,0,40
996,0,9
2455,0,23
1316,0,25
869,0,18
390,0,4
