"infect","recover","death"
145,0,4
249,0,6
542,0,21
1761,0,94
516,0,10
239,0,3
163,0,9
0,0,0
465,0,31
1334,0,138
1778,0,77
641,0,23
463,0,45
143,0,15
1436,0,7
437,0,17
1040,0,39
180,0,4
1743,0,74
1520,0,43
134,0,6
115,0,5
0,0,0
6,0,0
311,0,0
222,0,7
71,0,1
