"infect","recover","death"
43,0,1
98,0,3
464,0,29
160,0,8
20,0,4
27,0,0
37,0,1
180,0,5
106,0,10
349,0,38
276,0,21
66,0,5
470,0,30
46,0,3
229,0,5
57,0,1
233,0,12
109,0,9
365,0,56
2117,0,198
77,0,5
82,0,5
519,0,0
62,0,0
44,0,0
31,0,0
9,0,0
