"infect","recover","death"
349,0,9
533,0,15
2638,0,73
2666,0,159
390,0,5
277,0,0
254,0,3
475,0,17
893,0,39
546,0,62
1834,0,34
923,0,20
794,0,98
277,0,4
0,0,12
244,0,8
719,0,27
675,0,15
2488,0,251
6382,0,268
272,0,7
1186,0,4
628,0,5
539,0,9
247,0,7
112,0,5
76,0,0
