"infect","recover","death"
524,0,7
436,0,5
1764,0,75
1228,0,64
335,0,9
68,0,0
225,0,2
328,0,21
443,0,14
549,0,57
1555,0,29
626,0,10
1026,0,87
184,0,6
348,0,3
209,0,4
398,0,20
343,0,16
944,0,248
3687,0,272
160,0,4
418,0,4
149,0,3
303,0,5
73,0,2
132,0,0
53,0,0
