"infect","recover","death"
323,0,5
535,0,6
947,0,19
3449,0,74
549,0,17
229,0,8
182,0,7
1273,0,17
2345,0,42
2590,0,83
2409,0,38
3333,0,15
1094,0,45
468,0,14
150,0,38
470,0,26
1471,0,48
1146,0,30
6061,0,183
19030,0,386
866,0,13
765,0,17
749,0,12
2381,0,17
723,0,17
841,0,28
392,0,1
