"infect","recover","death"
104,0,2
295,0,3
621,0,47
403,0,36
52,0,1
72,0,2
55,0,0
69,0,6
180,0,0
61,0,25
235,0,13
135,0,2
498,0,24
77,0,2
26,0,2
129,0,0
101,0,11
95,0,1
593,0,48
598,0,41
22,0,3
47,0,3
0,0,0
83,0,2
25,0,0
6,0,0
6,0,1
