"infect","recover","death"
126,0,4
115,0,1
1134,0,102
545,0,23
82,0,4
63,0,2
48,0,2
97,0,9
261,0,14
834,0,53
498,0,20
132,0,7
556,0,54
74,0,1
38,0,4
100,0,2
166,0,12
153,0,3
904,0,82
3800,0,194
39,0,2
235,0,8
294,0,4
88,0,1
102,0,6
14,0,0
5,0,0
