"infect","recover","death"
0,0,0
2,0,0
24,0,2
11,0,0
2,0,1
0,0,0
1,0,0
1,0,1
37,0,1
18,0,2
8,0,0
2,0,0
9,0,0
2,0,1
5,0,0
3,0,0
12,0,0
14,0,1
51,0,5
822,0,23
24,0,0
33,0,1
22,0,1
20,0,2
4,0,0
7,0,0
4,0,1
