"infect","recover","death"
8,0,0
4,0,0
11,0,0
3,0,0
0,0,0
0,0,0
1,0,0
0,0,0
22,0,0
24,0,0
7,0,1
1,0,0
5,0,1
2,0,2
9,0,0
0,0,0
12,0,0
30,0,1
57,0,1
66,0,15
7,0,1
15,0,2
3,0,0
23,0,0
3,0,0
2,0,0
8,0,0
