"infect","recover","death"
82,0,0
41,0,3
469,0,51
300,0,27
83,0,2
83,0,1
27,0,0
182,0,6
234,0,13
273,0,23
316,0,20
112,0,5
458,0,38
87,0,0
120,0,0
70,0,2
197,0,13
108,0,6
713,0,67
1676,0,136
40,0,6
63,0,7
19,0,2
110,0,0
27,0,0
23,0,0
6,0,0
