"infect","recover","death"
118,0,3
266,0,6
508,0,7
1773,0,64
229,0,8
83,0,6
151,0,8
959,0,18
975,0,41
710,0,5
386,0,37
263,0,23
995,0,86
451,0,26
84,0,0
536,0,14
642,0,29
336,0,25
596,0,51
3392,0,94
839,0,23
210,0,4
474,0,9
989,0,19
739,0,8
508,0,25
247,0,2
