"infect","recover","death"
0,0,0
0,0,0
29,0,0
6,0,1
1,0,0
4,0,0
0,0,0
0,0,0
21,0,1
106,0,12
17,0,0
1,0,0
11,0,1
1,0,0
13,0,0
3,0,2
24,0,1
56,0,1
160,0,13
525,0,24
28,0,1
28,0,1
12,0,0
15,0,1
2,0,0
9,0,0
2,0,0
