"infect","recover","death"
25,0,0
8,0,1
90,0,21
119,0,2
16,0,0
22,0,0
2,0,0
21,0,2
108,0,6
298,0,25
102,0,3
30,0,2
323,0,26
11,0,0
63,0,3
5,0,0
102,0,3
63,0,2
405,0,41
1273,0,75
42,0,1
22,0,3
42,0,1
30,0,0
17,0,0
6,0,0
12,0,0
