"infect","recover","death"
50,0,2
64,0,3
453,0,45
454,0,71
69,0,1
67,0,1
21,0,0
87,0,6
205,0,8
339,0,41
386,0,18
115,0,4
682,0,27
59,0,0
91,0,3
110,0,0
358,0,7
69,0,2
584,0,60
2540,0,128
59,0,1
98,0,1
90,0,2
81,0,2
76,0,2
5,0,0
6,0,0
