"confirm","recover","death"
0,5,0
1,0,0
0,0,0
1,0,0
35,0,0
0,0,0
1,0,0
56,0,0
11,8,0
0,0,0
0,2,0
0,0,0
0,4,0
0,0,0
0,1,0
0,0,0
0,57,2
0,0,0
4,6,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
