"confirm","recover","death"
0,0,0
3,1,0
0,0,0
0,0,0
0,9,0
0,2,0
0,0,0
20,1,0
0,23,0
0,0,0
0,2,0
0,0,0
0,2,0
0,0,0
0,4,0
0,0,0
325,0,1290
0,1,0
2,7,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
