"confirm","recover","death"
0,0,0
2,0,0
2,0,0
0,0,0
10,0,0
0,0,0
0,0,0
4,0,0
6,2,0
1,0,0
0,0,0
0,0,0
2,3,0
0,0,0
1,0,0
0,0,0
1,173,6
0,0,0
7,1,0
0,0,0
0,0,0
0,0,0
4,1,0
0,0,0
1,0,0
0,0,0
2,0,0
0,2,0
0,0,0
0,0,0
0,0,0
