"confirm","recover","death"
16,11,0
12,0,0
13,0,0
8,0,0
1,0,0
4,0,0
11,0,0
37,0,0
15,0,0
37,1,0
105,12,0
72,7,0
15,1,0
85,1,0
24,1,0
109,6,0
2345,101,64
72,6,0
114,6,0
12,5,0
9,0,0
37,2,0
28,2,0
10,0,0
8,2,0
0,0,0
14,1,0
4,0,0
2,0,0
3,0,0
5,0,0
