"confirm","recover","death"
2,5,0
0,4,0
0,6,0
0,2,0
0,5,0
1,6,0
0,2,0
0,35,0
0,8,0
0,10,0
0,40,0
0,26,0
0,2,0
0,20,0
0,20,0
0,24,1
570,2292,34
0,12,0
0,37,0
0,7,0
0,12,0
0,16,0
0,13,0
0,0,0
0,1,0
0,0,0
0,7,0
0,0,0
0,0,0
0,1,0
0,10,0
