"confirm","recover","death"
0,9,2
1,6,0
1,13,0
0,3,0
0,5,0
0,1,0
0,3,0
0,18,0
0,4,0
0,12,0
0,62,0
1,50,0
0,7,0
1,36,0
0,9,0
0,41,0
318,3203,41
0,27,0
1,46,0
0,7,0
0,3,0
0,17,0
4,16,0
0,0,0
0,6,0
0,0,0
0,3,0
0,1,0
0,0,0
0,3,0
0,9,1
