"confirm","recover","death"
0,2,0
0,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
8,2,0
1,0,0
0,1,0
0,2,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,2,0
0,0,0
0,0,0
0,0,0
0,2,0
0,0,0
0,0,0
0,0,0
21,1,0
0,0,0
0,0,0
0,0,0
0,0,0
