"confirm","recover","death"
0,5,0
1,2,0
0,0,0
2,0,0
4,5,0
0,1,0
0,2,0
29,0,0
3,5,0
0,0,0
1,3,0
0,0,0
0,2,0
0,0,0
0,0,0
0,0,0
0,49,1
0,0,0
5,11,0
0,0,0
0,0,0
0,0,0
0,5,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
